ID,ALIGN,EYE,HAIR,SEX,GSM,ALIVE,APPEARANCES,YEAR,COMPANY
Data Unavailable,Bad Characters,Data Unavailable,Data Unavailable,Male Characters,Not Minority,Living Characters,4,1973,Marvel
Secret Identity,Bad Characters,White Eyes,Grey Hair,Male Characters,Not Minority,Living Characters,4,1973,Marvel
Public Identity,Good Characters,Data Unavailable,White Hair,Male Characters,Not Minority,Living Characters,4,1973,Marvel
Secret Identity,Bad Characters,Data Unavailable,Data Unavailable,Male Characters,Not Minority,Living Characters,4,1973,Marvel
No Dual Identity,Bad Characters,Red Eyes,Brown Hair,Male Characters,Not Minority,Living Characters,4,1973,Marvel
Data Unavailable,Bad Characters,Data Unavailable,Black Hair,Male Characters,Not Minority,Living Characters,4,1973,Marvel
Data Unavailable,Good Characters,Data Unavailable,Blond Hair,Male Characters,Not Minority,Living Characters,4,1973,Marvel
Secret Identity,Bad Characters,Red Eyes,Black Hair,Male Characters,Not Minority,Deceased Characters,4,1973,Marvel
Public Identity,Bad Characters,Brown Eyes,Brown Hair,Male Characters,Not Minority,Deceased Characters,4,1973,Marvel
Secret Identity,Bad Characters,Red Eyes,No Hair,Male Characters,Not Minority,Living Characters,4,1973,Marvel
Public Identity,Good Characters,Data Unavailable,Data Unavailable,Male Characters,Not Minority,Living Characters,4,1973,Marvel
Secret Identity,Good Characters,Black Eyes,Black Hair,Male Characters,Not Minority,Living Characters,4,1973,Marvel
No Dual Identity,Good Characters,Data Unavailable,Brown Hair,Male Characters,Not Minority,Living Characters,4,1973,Marvel
Data Unavailable,Bad Characters,Orange Eyes,Green Hair,Female Characters,Not Minority,Living Characters,4,1973,Marvel
Public Identity,Data Unavailable,Data Unavailable,Data Unavailable,Male Characters,Not Minority,Living Characters,4,1973,Marvel
Public Identity,Good Characters,Blue Eyes,Auburn Hair,Female Characters,Not Minority,Living Characters,4,1973,Marvel
No Dual Identity,Data Unavailable,Data Unavailable,Brown Hair,Male Characters,Not Minority,Deceased Characters,4,1974,Marvel
No Dual Identity,Good Characters,Data Unavailable,Data Unavailable,Data Unavailable,Not Minority,Living Characters,4,1974,Marvel
No Dual Identity,Data Unavailable,Blue Eyes,Blond Hair,Female Characters,Not Minority,Living Characters,4,1974,Marvel
Data Unavailable,Bad Characters,Data Unavailable,Data Unavailable,Female Characters,Not Minority,Deceased Characters,4,1974,Marvel
Secret Identity,Bad Characters,Black Eyes,Bald,Male Characters,Not Minority,Living Characters,4,1974,Marvel
Public Identity,Bad Characters,Data Unavailable,No Hair,Male Characters,Not Minority,Living Characters,4,1974,Marvel
No Dual Identity,Good Characters,Data Unavailable,Data Unavailable,Male Characters,Not Minority,Deceased Characters,4,1974,Marvel
Secret Identity,Good Characters,Data Unavailable,Data Unavailable,Data Unavailable,Not Minority,Living Characters,4,1974,Marvel
Secret Identity,Bad Characters,Data Unavailable,No Hair,Male Characters,Not Minority,Living Characters,4,1974,Marvel
Secret Identity,Bad Characters,Data Unavailable,Data Unavailable,Male Characters,Not Minority,Deceased Characters,4,1974,Marvel
Data Unavailable,Data Unavailable,Data Unavailable,Data Unavailable,Male Characters,Not Minority,Living Characters,4,1974,Marvel
Data Unavailable,Bad Characters,Data Unavailable,Data Unavailable,Male Characters,Not Minority,Living Characters,4,1974,Marvel
Public Identity,Neutral Characters,Data Unavailable,Data Unavailable,Female Characters,Not Minority,Deceased Characters,4,1974,Marvel
Public Identity,Bad Characters,Grey Eyes,Black Hair,Male Characters,Not Minority,Deceased Characters,4,1974,Marvel
No Dual Identity,Good Characters,Data Unavailable,Data Unavailable,Female Characters,Not Minority,Living Characters,4,1974,Marvel
Data Unavailable,Bad Characters,Black Eyes,Brown Hair,Male Characters,Not Minority,Deceased Characters,4,1974,Marvel
Secret Identity,Bad Characters,Brown Eyes,Black Hair,Male Characters,Not Minority,Deceased Characters,4,1974,Marvel
No Dual Identity,Bad Characters,Data Unavailable,No Hair,Data Unavailable,Not Minority,Living Characters,4,1974,Marvel
Public Identity,Neutral Characters,Black Eyes,Black Hair,Female Characters,Not Minority,Living Characters,4,1974,Marvel
Data Unavailable,Data Unavailable,Data Unavailable,Data Unavailable,Female Characters,Not Minority,Living Characters,4,1974,Marvel
Data Unavailable,Good Characters,Data Unavailable,Black Hair,Male Characters,Not Minority,Living Characters,4,1974,Marvel
Public Identity,Good Characters,Blue Eyes,Data Unavailable,Female Characters,Not Minority,Living Characters,4,1974,Marvel
No Dual Identity,Neutral Characters,Blue Eyes,Brown Hair,Female Characters,Not Minority,Living Characters,4,1974,Marvel
Data Unavailable,Good Characters,Data Unavailable,Data Unavailable,Male Characters,Not Minority,Living Characters,4,1974,Marvel
Data Unavailable,Bad Characters,Brown Eyes,Black Hair,Male Characters,Not Minority,Living Characters,4,1974,Marvel
No Dual Identity,Data Unavailable,Blue Eyes,Blond Hair,Female Characters,Not Minority,Deceased Characters,4,1974,Marvel
Data Unavailable,Bad Characters,Data Unavailable,Data Unavailable,Male Characters,Not Minority,Deceased Characters,4,1975,Marvel
No Dual Identity,Neutral Characters,Green Eyes,No Hair,Male Characters,Not Minority,Living Characters,4,1975,Marvel
Data Unavailable,Data Unavailable,White Eyes,No Hair,Male Characters,Not Minority,Living Characters,4,1975,Marvel
Data Unavailable,Bad Characters,Data Unavailable,Brown Hair,Male Characters,Not Minority,Living Characters,4,1975,Marvel
Secret Identity,Bad Characters,Blue Eyes,Brown Hair,Male Characters,Not Minority,Deceased Characters,4,1975,Marvel
No Dual Identity,Good Characters,Data Unavailable,Blond Hair,Male Characters,Not Minority,Living Characters,4,1975,Marvel
No Dual Identity,Neutral Characters,Data Unavailable,Data Unavailable,Male Characters,Not Minority,Living Characters,4,1975,Marvel
No Dual Identity,Good Characters,Data Unavailable,Brown Hair,Male Characters,Not Minority,Living Characters,4,1975,Marvel
Secret Identity,Bad Characters,Data Unavailable,Data Unavailable,Male Characters,Not Minority,Deceased Characters,4,1975,Marvel
Data Unavailable,Good Characters,Data Unavailable,Black Hair,Male Characters,Not Minority,Deceased Characters,4,1975,Marvel
No Dual Identity,Bad Characters,Data Unavailable,Bald,Male Characters,Not Minority,Deceased Characters,4,1975,Marvel
Public Identity,Data Unavailable,Data Unavailable,Data Unavailable,Male Characters,Not Minority,Living Characters,4,1975,Marvel
Data Unavailable,Bad Characters,Blue Eyes,Black Hair,Male Characters,Not Minority,Deceased Characters,4,1975,Marvel
No Dual Identity,Good Characters,Data Unavailable,White Hair,Male Characters,Not Minority,Living Characters,4,1975,Marvel
Secret Identity,Bad Characters,Data Unavailable,White Hair,Male Characters,Not Minority,Living Characters,4,1975,Marvel
Secret Identity,Good Characters,Data Unavailable,Grey Hair,Male Characters,Not Minority,Living Characters,4,1975,Marvel
Data Unavailable,Bad Characters,Data Unavailable,Black Hair,Male Characters,Not Minority,Living Characters,4,1975,Marvel
No Dual Identity,Good Characters,Brown Eyes,Black Hair,Male Characters,Not Minority,Living Characters,4,1975,Marvel
Secret Identity,Bad Characters,Brown Eyes,Black Hair,Male Characters,Not Minority,Living Characters,4,1975,Marvel
Secret Identity,Bad Characters,Data Unavailable,Brown Hair,Male Characters,Not Minority,Living Characters,4,1975,Marvel
Public Identity,Good Characters,Data Unavailable,Black Hair,Female Characters,Not Minority,Living Characters,4,1975,Marvel
No Dual Identity,Good Characters,Data Unavailable,Data Unavailable,Male Characters,Not Minority,Living Characters,4,1975,Marvel
Data Unavailable,Bad Characters,Data Unavailable,Bald,Male Characters,Not Minority,Living Characters,4,1975,Marvel
Secret Identity,Bad Characters,Data Unavailable,Black Hair,Male Characters,Not Minority,Deceased Characters,4,1975,Marvel
No Dual Identity,Good Characters,Data Unavailable,Black Hair,Male Characters,Not Minority,Deceased Characters,4,1976,Marvel
Data Unavailable,Data Unavailable,Data Unavailable,Data Unavailable,Male Characters,Not Minority,Living Characters,4,1976,Marvel
No Dual Identity,Neutral Characters,Data Unavailable,Data Unavailable,Female Characters,Not Minority,Living Characters,4,1976,Marvel
Data Unavailable,Bad Characters,Red Eyes,Data Unavailable,Male Characters,Not Minority,Living Characters,4,1976,Marvel
Secret Identity,Neutral Characters,Data Unavailable,Data Unavailable,Male Characters,Not Minority,Living Characters,4,1976,Marvel
No Dual Identity,Neutral Characters,Data Unavailable,Bald,Male Characters,Not Minority,Living Characters,4,1976,Marvel
Data Unavailable,Data Unavailable,Data Unavailable,Data Unavailable,Data Unavailable,Not Minority,Living Characters,4,1976,Marvel
No Dual Identity,Good Characters,Data Unavailable,Red Hair,Male Characters,Not Minority,Living Characters,4,1976,Marvel
No Dual Identity,Bad Characters,Data Unavailable,Data Unavailable,Male Characters,Not Minority,Deceased Characters,4,1976,Marvel
Secret Identity,Bad Characters,Data Unavailable,Black Hair,Male Characters,Not Minority,Living Characters,4,1976,Marvel
Data Unavailable,Bad Characters,Data Unavailable,Black Hair,Male Characters,Not Minority,Living Characters,4,1976,Marvel
Secret Identity,Bad Characters,Data Unavailable,Data Unavailable,Male Characters,Not Minority,Deceased Characters,4,1976,Marvel
Data Unavailable,Data Unavailable,Data Unavailable,Data Unavailable,Data Unavailable,Not Minority,Living Characters,4,1976,Marvel
No Dual Identity,Good Characters,Data Unavailable,Black Hair,Male Characters,Not Minority,Living Characters,4,1976,Marvel
Data Unavailable,Bad Characters,Data Unavailable,White Hair,Data Unavailable,Not Minority,Living Characters,4,1976,Marvel
No Dual Identity,Bad Characters,Data Unavailable,Black Hair,Male Characters,Not Minority,Living Characters,4,1976,Marvel
No Dual Identity,Bad Characters,Data Unavailable,Data Unavailable,Male Characters,Not Minority,Living Characters,4,1976,Marvel
No Dual Identity,Data Unavailable,Data Unavailable,Black Hair,Male Characters,Not Minority,Living Characters,4,1976,Marvel
Public Identity,Data Unavailable,Data Unavailable,Black Hair,Male Characters,Not Minority,Living Characters,4,1976,Marvel
No Dual Identity,Good Characters,Data Unavailable,Grey Hair,Male Characters,Not Minority,Living Characters,4,1976,Marvel
Secret Identity,Bad Characters,Data Unavailable,Red Hair,Female Characters,Not Minority,Living Characters,4,1976,Marvel
Secret Identity,Bad Characters,Data Unavailable,Blond Hair,Male Characters,Not Minority,Living Characters,4,1976,Marvel
No Dual Identity,Good Characters,Data Unavailable,Data Unavailable,Male Characters,Not Minority,Deceased Characters,4,1976,Marvel
Secret Identity,Bad Characters,Data Unavailable,Black Hair,Male Characters,Not Minority,Living Characters,4,1976,Marvel
Secret Identity,Good Characters,Data Unavailable,Data Unavailable,Male Characters,Not Minority,Living Characters,4,1976,Marvel
No Dual Identity,Good Characters,Data Unavailable,Blond Hair,Male Characters,Not Minority,Living Characters,4,1976,Marvel
Secret Identity,Neutral Characters,Black Eyes,Black Hair,Male Characters,Not Minority,Living Characters,4,1976,Marvel
Data Unavailable,Bad Characters,Grey Eyes,Black Hair,Male Characters,Not Minority,Living Characters,4,1976,Marvel
Data Unavailable,Good Characters,Data Unavailable,Black Hair,Female Characters,Not Minority,Living Characters,4,1976,Marvel
Secret Identity,Bad Characters,Data Unavailable,Black Hair,Male Characters,Not Minority,Deceased Characters,4,1976,Marvel
No Dual Identity,Data Unavailable,Data Unavailable,Data Unavailable,Female Characters,Not Minority,Living Characters,4,1976,Marvel
No Dual Identity,Good Characters,Blue Eyes,Brown Hair,Male Characters,Not Minority,Living Characters,4,1977,Marvel
Data Unavailable,Good Characters,Brown Eyes,Black Hair,Female Characters,Not Minority,Living Characters,4,1977,Marvel
Secret Identity,Bad Characters,Data Unavailable,Data Unavailable,Male Characters,Not Minority,Living Characters,4,1977,Marvel
Data Unavailable,Data Unavailable,Data Unavailable,Black Hair,Male Characters,Not Minority,Living Characters,4,1977,Marvel
Public Identity,Data Unavailable,Data Unavailable,Brown Hair,Male Characters,Not Minority,Living Characters,4,1977,Marvel
Secret Identity,Data Unavailable,Red Eyes,Bald,Male Characters,Not Minority,Living Characters,4,1977,Marvel
Data Unavailable,Data Unavailable,Data Unavailable,Data Unavailable,Female Characters,Not Minority,Living Characters,4,1977,Marvel
Data Unavailable,Bad Characters,Data Unavailable,Data Unavailable,Male Characters,Not Minority,Living Characters,4,1977,Marvel
Data Unavailable,Data Unavailable,Data Unavailable,Data Unavailable,Female Characters,Not Minority,Living Characters,4,1977,Marvel
Data Unavailable,Data Unavailable,Data Unavailable,Blond Hair,Female Characters,Not Minority,Living Characters,4,1977,Marvel
Secret Identity,Bad Characters,Data Unavailable,Blond Hair,Female Characters,Not Minority,Living Characters,4,1977,Marvel
Secret Identity,Neutral Characters,Blue Eyes,Data Unavailable,Male Characters,Not Minority,Living Characters,4,1977,Marvel
Secret Identity,Bad Characters,Green Eyes,No Hair,Male Characters,Not Minority,Living Characters,4,1977,Marvel
Secret Identity,Good Characters,Data Unavailable,Data Unavailable,Male Characters,Not Minority,Living Characters,4,1978,Marvel
Data Unavailable,Data Unavailable,Data Unavailable,Black Hair,Male Characters,Not Minority,Living Characters,4,1978,Marvel
Data Unavailable,Bad Characters,Data Unavailable,Data Unavailable,Male Characters,Not Minority,Living Characters,4,1978,Marvel
Data Unavailable,Bad Characters,Brown Eyes,Brown Hair,Male Characters,Not Minority,Living Characters,4,1978,Marvel
Public Identity,Good Characters,Data Unavailable,Black Hair,Male Characters,Not Minority,Living Characters,4,1978,Marvel
Public Identity,Data Unavailable,Brown Eyes,Black Hair,Male Characters,Not Minority,Living Characters,4,1978,Marvel
Secret Identity,Bad Characters,Brown Eyes,Black Hair,Male Characters,Not Minority,Living Characters,4,1978,Marvel
Data Unavailable,Bad Characters,Data Unavailable,No Hair,Male Characters,Not Minority,Deceased Characters,4,1978,Marvel
Data Unavailable,Bad Characters,Data Unavailable,No Hair,Male Characters,Not Minority,Living Characters,4,1978,Marvel
Public Identity,Neutral Characters,Data Unavailable,Black Hair,Male Characters,Not Minority,Living Characters,4,1978,Marvel
Public Identity,Bad Characters,Brown Eyes,Black Hair,Male Characters,Not Minority,Living Characters,4,1978,Marvel
Data Unavailable,Bad Characters,One Eye,Data Unavailable,Male Characters,Not Minority,Deceased Characters,4,1978,Marvel
Secret Identity,Good Characters,Data Unavailable,Data Unavailable,Male Characters,Not Minority,Living Characters,4,1978,Marvel
Data Unavailable,Good Characters,Data Unavailable,Black Hair,Male Characters,Not Minority,Living Characters,4,1979,Marvel
Secret Identity,Bad Characters,Data Unavailable,Data Unavailable,Data Unavailable,Not Minority,Living Characters,4,1979,Marvel
Data Unavailable,Neutral Characters,Data Unavailable,Brown Hair,Male Characters,Not Minority,Deceased Characters,4,1979,Marvel
Public Identity,Good Characters,Data Unavailable,Blond Hair,Female Characters,Not Minority,Living Characters,4,1979,Marvel
